Gene	Disease
200186	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
27173	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
148327	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
10899	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
5872	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
91181	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
55149	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
337867	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
54551	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
10099	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
333929	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
2081	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
54808	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
7297	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
11140	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
5141	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
4650	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
151835	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
6443	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
11199	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
8989	Own_or_rent_accommodation_lived_in_Rent_from_private_landlord_or_letting_agency
