Gene	Disease
23261	Average_total_household_income_before_tax
2023	Average_total_household_income_before_tax
163933	Average_total_household_income_before_tax
1889	Average_total_household_income_before_tax
65979	Average_total_household_income_before_tax
1104	Average_total_household_income_before_tax
8420	Average_total_household_income_before_tax
54952	Average_total_household_income_before_tax
115273	Average_total_household_income_before_tax
4985	Average_total_household_income_before_tax
90853	Average_total_household_income_before_tax
7579	Average_total_household_income_before_tax
1296	Average_total_household_income_before_tax
7075	Average_total_household_income_before_tax
4352	Average_total_household_income_before_tax
991	Average_total_household_income_before_tax
64834	Average_total_household_income_before_tax
112950	Average_total_household_income_before_tax
23334	Average_total_household_income_before_tax
81888	Average_total_household_income_before_tax
5792	Average_total_household_income_before_tax
9682	Average_total_household_income_before_tax
6487	Average_total_household_income_before_tax
9048	Average_total_household_income_before_tax
9670	Average_total_household_income_before_tax
1802	Average_total_household_income_before_tax
533	Average_total_household_income_before_tax
8704	Average_total_household_income_before_tax
149473	Average_total_household_income_before_tax
6536	Average_total_household_income_before_tax
23139	Average_total_household_income_before_tax
8503	Average_total_household_income_before_tax
23648	Average_total_household_income_before_tax
84251	Average_total_household_income_before_tax
200132	Average_total_household_income_before_tax
51086	Average_total_household_income_before_tax
400765	Average_total_household_income_before_tax
55170	Average_total_household_income_before_tax
260425	Average_total_household_income_before_tax
481	Average_total_household_income_before_tax
29922	Average_total_household_income_before_tax
126859	Average_total_household_income_before_tax
7827	Average_total_household_income_before_tax
163589	Average_total_household_income_before_tax
55705	Average_total_household_income_before_tax
149345	Average_total_household_income_before_tax
25802	Average_total_household_income_before_tax
5287	Average_total_household_income_before_tax
10446	Average_total_household_income_before_tax
55758	Average_total_household_income_before_tax
2052	Average_total_household_income_before_tax
359948	Average_total_household_income_before_tax
9453	Average_total_household_income_before_tax
148789	Average_total_household_income_before_tax
9859	Average_total_household_income_before_tax
10806	Average_total_household_income_before_tax
91734	Average_total_household_income_before_tax
55853	Average_total_household_income_before_tax
57118	Average_total_household_income_before_tax
3799	Average_total_household_income_before_tax
84159	Average_total_household_income_before_tax
29982	Average_total_household_income_before_tax
221037	Average_total_household_income_before_tax
100302150	Average_total_household_income_before_tax
84989	Average_total_household_income_before_tax
221035	Average_total_household_income_before_tax
23411	Average_total_household_income_before_tax
26091	Average_total_household_income_before_tax
23053	Average_total_household_income_before_tax
8509	Average_total_household_income_before_tax
26509	Average_total_household_income_before_tax
10360	Average_total_household_income_before_tax
30819	Average_total_household_income_before_tax
79803	Average_total_household_income_before_tax
83401	Average_total_household_income_before_tax
5309	Average_total_household_income_before_tax
8729	Average_total_household_income_before_tax
5662	Average_total_household_income_before_tax
79176	Average_total_household_income_before_tax
54805	Average_total_household_income_before_tax
22978	Average_total_household_income_before_tax
22986	Average_total_household_income_before_tax
55844	Average_total_household_income_before_tax
282973	Average_total_household_income_before_tax
81532	Average_total_household_income_before_tax
1850	Average_total_household_income_before_tax
338651	Average_total_household_income_before_tax
387264	Average_total_household_income_before_tax
440021	Average_total_household_income_before_tax
387266	Average_total_household_income_before_tax
7003	Average_total_household_income_before_tax
55553	Average_total_household_income_before_tax
10944	Average_total_household_income_before_tax
26297	Average_total_household_income_before_tax
338645	Average_total_household_income_before_tax
120534	Average_total_household_income_before_tax
710	Average_total_household_income_before_tax
219539	Average_total_household_income_before_tax
10978	Average_total_household_income_before_tax
25921	Average_total_household_income_before_tax
219541	Average_total_household_income_before_tax
51075	Average_total_household_income_before_tax
643376	Average_total_household_income_before_tax
1500	Average_total_household_income_before_tax
64852	Average_total_household_income_before_tax
6094	Average_total_household_income_before_tax
26229	Average_total_household_income_before_tax
